STATE,PLACE,POPESTIMATE2023
20,42575,71
20,42600,134
20,42650,283
20,42800,134
20,42825,54
20,42875,5170
20,42925,146
20,43150,338
20,43250,164
20,43350,1039
20,43525,3498
20,43700,144
20,43725,370
20,43750,117
20,43775,277
20,43850,453
20,43900,835
20,43950,13906
20,44050,668
20,44150,43
20,44200,6802
20,44225,49
20,44250,53682
20,44300,813
20,44375,120
20,44500,634
20,44550,98
20,44750,1898
20,44925,592
20,45050,3405
20,45150,52
20,45250,355
20,45275,73
20,45325,1442
20,45500,1707
20,45700,349
20,45750,33
20,45950,725
20,46000,10875
20,46450,52
20,46525,388
20,46950,439
20,47075,1936
20,47150,691
20,47225,10014
20,47350,3525
20,47425,197
20,47600,340
20,47875,976
20,48125,465
20,48225,183
20,48275,113
20,48300,213
20,48450,114
20,48600,260
20,48750,645
20,48800,1955
20,48825,347
20,48900,800
20,49025,410
20,49075,185
20,49100,6936
20,49150,97
20,49325,155
20,49350,81
20,49400,51
20,49425,296
20,49650,2196
20,49825,136
20,49875,232
20,49925,1311
20,49950,140
20,50150,57
20,50300,106
20,50450,407
20,50475,18251
20,50525,1053
20,50750,89
20,50925,158
20,51225,1787
20,51500,2676
20,51525,591
20,51600,417
20,51700,25
20,51825,1982
20,52000,1605
20,52200,165
20,52275,1628
20,52525,64
20,52575,147461
20,52700,74
20,52750,89
20,52800,518
20,52825,223
20,52875,675
20,52900,58
20,53200,2814
20,53225,4241
20,53325,1303
20,53375,1080
20,53450,1637
20,53525,286
20,53550,12686
20,53725,984
20,53775,197089
20,53850,1042
20,53925,627
20,54125,203
20,54200,124
20,54250,5780
20,54325,33
20,54400,115
20,54450,8808
20,54500,231
20,54560,406
20,54575,48
20,54675,9362
20,54700,209
20,54875,189
20,54950,210
20,55100,920
20,55225,18
20,55450,851
20,55525,101
20,55675,2244
20,56025,20504
20,56100,1017
20,56150,1698
20,56450,1199
20,56725,84
20,57000,890
20,57100,84
20,57300,422
20,57350,67
20,57525,99
20,57575,22900
20,57625,6546
20,57650,212
20,57675,118
20,57700,653
20,57725,254
20,57850,487
20,58100,287
20,58250,948
20,58300,21
20,58375,78
20,58450,78
20,58475,156
20,58500,254
20,58525,171
20,58550,85
20,58600,183
20,58725,91
20,59000,79
20,59050,69
20,59125,197
20,59200,27
20,59675,441
20,59875,929
20,60325,175
20,60825,6712
20,60900,371
20,61250,4332
20,61275,74
20,61400,1090
20,61600,99
20,61775,136
20,61825,4400
20,61875,23
20,62025,2493
20,62175,1276
20,62200,1122
20,62275,1171
20,62400,2748
20,62500,603
20,62700,45792
20,63150,1055
20,63200,77
20,63275,89
20,63325,368
20,63350,337
20,63425,169
20,63600,3931
20,63650,25
20,63675,645
20,63750,989
20,63800,1581
20,63875,183
20,63950,2142
20,64025,77
20,64050,198
20,64100,45
20,64325,141
20,64375,751
20,64500,69417
20,65600,1315
20,65650,80
20,65925,1585
20,66100,160
20,66175,103
20,66275,1000
20,66650,326
20,66750,2506
20,67125,785
20,67175,35
20,67250,58
20,67625,9689
20,67775,925
20,68025,66
20,68200,2275
20,68350,1438
20,68650,388
20,68775,1352
20,68950,122
20,69275,35
20,69525,29
20,69775,288
20,69800,211
20,69850,1767
20,70000,105
20,70250,264
20,70300,425
20,70357,347
20,70625,36
20,70675,189
20,70800,6102
20,71000,125475
20,71050,205
20,71125,1439
20,71450,713
20,71575,966
20,71800,307
20,71925,172
20,71950,644
20,71975,5616
20,72525,297
20,72650,98
20,73250,7347
20,73300,1075
20,73525,79
20,73775,1112
20,73950,40
20,74025,111
20,74075,48
20,74450,1745
20,74525,843
20,74575,32
20,74625,9
20,74750,45
20,74950,190
20,75200,218
20,75325,4846
20,75825,1065
20,75950,652
20,76000,1249
20,76050,559
20,76250,27
20,76350,562
20,76475,7568
20,76625,1930
20,77150,148
20,77200,723
20,77250,130
20,77500,1721
20,77525,395
20,77550,340
20,77700,104
20,77825,445
20,77850,117
20,78050,664
20,78100,195
20,79000,396119
20,79250,75
20,79300,386
20,79400,23
20,79425,71
20,79550,37
20,79650,139
20,79675,837
20,79800,447
20,79850,89
20,79950,11669
20,80075,180
20,80350,160
20,80450,90
20,80700,1327
20,80925,68
20,81025,81
21,00298,871
21,00694,1735
21,00802,10673
21,00946,177
21,01504,2475
21,02044,253
21,02368,21154
21,02638,1637
21,02656,1410
21,02674,1090
21,03376,498
21,03556,1204
21,03574,3145
21,03628,13832
21,03664,690
21,03718,638
21,04546,2148
21,04654,3498
21,04816,527
21,05068,1259
21,05374,886
21,05392,893
21,05446,5671
21,05464,335
21,05662,471
21,05824,4765
21,05842,15998
21,05968,256
21,07264,68
21,07390,71
21,07516,976
21,07858,784
21,08488,271
21,08614,163
21,08902,76212
21,09100,273
21,09226,2944
21,09406,172
21,09532,440
21,09838,1124
21,09847,244
21,09856,717
21,10000,652
21,10162,635
21,10198,303
21,10324,888
21,10612,83
21,11044,1000
21,11098,1388
21,11278,707
21,11530,642
21,11692,2713
21,11854,714
21,11872,81
21,12016,2517
21,12052,1036
21,12066,160
21,12142,848
21,12160,11653
21,12358,303
21,12538,530
21,12898,2112
21,13024,3914
21,13060,46
21,13420,1738
21,13492,2360
21,13870,414
21,13978,5800
21,15148,953
21,15202,994
21,15238,1178
21,15742,1202
21,15904,1140
21,16110,1600
21,16372,6414
21,16395,1283
21,16750,4880
21,16768,137
21,16894,19
21,17362,7841
21,17434,230
21,17686,726
21,17848,40972
21,17956,757
21,18270,302
21,18352,4550
21,18424,461
21,18442,3227
21,18496,6424
21,18568,4106
21,18658,642
21,18766,218
21,19108,1821
21,19432,6534
21,19882,17383
21,20224,2211
21,20350,5790
21,21682,908
21,22204,5403
21,22222,221
21,22348,472
21,22474,293
21,22582,2199
21,23230,1249
21,23824,2444
21,23932,8398
21,23968,1706
21,24094,170
21,24274,32978
21,24382,981
21,24400,2230
21,24778,9147
21,24904,2744
21,25300,19777
21,25552,325
21,25606,827
21,25786,228
21,26020,130
21,26236,144
21,26434,2211
21,27010,864
21,27262,837
21,27802,7227
21,27846,521
21,27856,2988
21,27982,32917
21,28270,443
21,28342,434
21,28558,8639
21,28594,16973
21,28612,6061
21,28666,221
21,28785,450
21,28900,28285
21,28918,10468
21,29080,373
21,29260,614
21,29566,2289
21,29872,480
21,30700,39462
21,30718,139
21,30808,363
21,31114,15313
21,31204,351
21,31348,585
21,31402,371
21,31420,205
21,31870,295
21,31960,923
21,32212,349
21,32428,63
21,32523,2816
21,32572,3807
21,32968,2233
21,32986,706
21,33004,1056
21,33022,4374
21,33562,1335
21,34390,748
21,34534,584
21,34552,2448
21,34732,1854
21,34966,9219
21,35020,2647
21,35200,994
21,35362,4964
21,35380,398
21,35545,1040
21,35866,27734
21,36102,1203
21,36298,2303
21,36374,119
21,36604,6612
21,36865,142
21,36982,8874
21,37108,655
21,37396,3309
21,37576,790
21,37630,511
21,37918,30813
21,38008,2258
21,38170,491
21,38670,331
21,38814,4645
21,38818,1943
21,38836,399
21,38908,286
21,39142,29503
21,39304,2854
21,39430,515
21,39646,2284
21,39664,1382
21,39700,437
21,39952,2128
21,40114,1876
21,40222,28716
21,40240,1744
21,40312,1791
21,41338,2289
21,41716,104
21,42094,103
21,42292,575
21,42598,389
21,43264,667
21,43336,862
21,43444,176
21,43480,10417
21,43606,2815
21,43668,272
21,43840,4050
21,43900,864
21,44146,12112
21,44344,6517
21,44362,1795
21,44686,6463
21,45064,775
21,45136,1732
21,46027,320154
21,46072,2003
21,46540,139
21,47062,1198
21,47098,165
21,47476,7596
21,47710,714
21,47854,2591
21,48006,622981
21,48288,599
21,48378,4332
21,48540,609
21,48558,10909
21,48648,933
21,49098,375
21,49116,804
21,49206,207
21,49368,19355
21,49656,1428
21,49800,237
21,50034,2894
21,50286,486
21,50412,181
21,50898,9713
21,51024,8687
21,51193,116
21,51258,718
21,51294,429
21,51438,470
21,51564,223
21,51924,9012
21,51978,9630
21,52140,1755
21,52302,741
21,52590,592
21,52842,178
21,53076,110
21,53130,5715
21,53328,428
21,53418,6740
21,53472,3143
21,53490,2474
21,53616,723
21,53976,361
21,54084,7571
21,54174,2456
21,54228,18637
21,54480,1014
21,54570,1711
21,54642,18086
21,54660,562
21,55092,205
21,55596,891
21,55758,813
21,55884,13812
21,56136,32425
21,56550,431
21,56730,986
21,56820,605
21,56910,977
21,56928,375
21,57090,7973
21,57144,193
21,57658,370
21,57918,1546
21,58200,1592
21,58620,60140
21,58692,1669
21,58710,1595
21,58836,26749
21,58962,4160
21,59196,10089
21,59232,613
21,59255,3149
21,59322,611
21,59934,874
21,60258,792
21,60492,1634
21,60852,7437
21,61248,1604
21,61356,2738
21,61374,584
21,61554,817
21,61788,797
21,61860,528
21,62370,375
21,62652,782
21,62940,3721
21,62958,177
21,63138,6194
21,63264,4564
21,63372,2822
21,63858,2301
21,63912,22749
21,64092,554
21,64146,155
21,65208,410
21,65226,37206
21,65559,452
21,65766,483
21,65874,445
21,65982,114
21,66216,259
21,66486,709
21,66504,923
21,67458,3644
21,67494,2794
21,67512,7398
21,67602,936
21,67638,422
21,67656,334
21,67710,280
21,67890,143
21,67944,17356
21,67998,1420
21,68052,713
21,68160,255
21,68232,1525
21,68358,197
21,68556,625
21,68646,62
21,68952,652
21,69114,4533
21,69222,1529
21,69384,659
21,69852,368
21,70050,17804
21,70086,14691
21,70284,15455
21,70644,1204
21,70752,3068
21,71130,186
21,71364,126
21,71382,238
21,71454,795
21,71688,12267
21,71724,565
21,71814,139
21,71976,3752
21,72138,0
21,72210,1064
21,72372,239
21,72660,2941
21,72770,288
21,72790,667
21,73038,823
21,73110,3698
21,73164,3183
21,74064,342
21,74082,673
21,74316,1674
21,75190,165
21,75738,6937
21,75810,1310
21,75963,92
21,76380,182
21,77160,2286
21,77592,328
21,78384,7671
21,78492,901
21,78672,709
21,79068,1398
21,79482,10491
21,79590,309
21,79698,7537
21,79734,6907
21,80490,5629
21,80616,241
21,80706,1759
21,80913,996
21,80958,304
21,81012,377
21,81372,555
21,81624,1357
21,81858,3450
21,81930,929
21,82164,567
21,82200,102
21,82272,472
21,82722,836
21,82776,1658
21,82830,579
21,83064,652
21,83172,3100
21,83208,276
21,83334,5169
21,83406,3964
21,83424,301
21,83550,6104
21,83676,19254
21,83784,2403
21,83856,578
21,84414,317
21,84432,72
21,84486,721
21,84522,218
21,84576,932
21,84864,1456
21,84891,1553
21,84900,176
21,85008,969
22,00100,10890
22,00240,2731
22,00415,7532
22,00835,1239
22,00975,43466
22,01885,4037
22,01920,810
22,02165,251
22,02655,2580
22,03110,999
22,03145,190
22,03320,230
22,03390,149
22,03985,12057
22,04020,1679
22,04055,3811
22,04580,1187
22,04615,207
22,04685,8989
22,05000,219573
22,05945,240
22,06925,2083
22,07030,1310
22,07100,4531
22,07205,182
22,07730,3385
22,08150,10343
22,08535,161
22,08920,62738
22,09165,871
22,09340,7500
22,10075,14543
22,10600,2599
22,10705,87
22,10950,3205
22,11930,234
22,12280,886
22,12420,580
22,12665,12639
22,13260,220
22,13960,29781
22,14450,256
22,14485,479
22,14660,442
22,15290,1017
22,15465,4030
22,15745,321
22,15780,1037
22,15850,544
22,15990,1311
22,16375,1391
22,16655,256
22,16830,268
22,17215,376
22,17880,1952
22,17915,751
22,18055,1678
22,18125,11618
22,18295,257
22,18650,11272
22,18790,682
22,20155,1760
22,20190,2550
22,20330,214
22,20435,9349
22,20575,2847
22,20610,9594
22,21135,278
22,21170,285
22,21240,6860
22,21450,113
22,21590,651
22,21765,441
22,21800,890
22,21835,240
22,22255,1316
22,22465,199
22,22850,192
22,23235,400
22,23620,986
22,24145,340
22,24180,1957
22,24215,129
22,24460,678
22,24565,9161
22,24775,208
22,25160,3286
22,25335,213
22,25440,2998
22,25615,190
22,25860,545
22,26140,813
22,26280,874
22,26350,286
22,26420,604
22,27155,6341
22,27190,3581
22,27435,1141
22,28660,272
22,28835,739
22,28940,439
22,29010,115
22,29220,1046
22,29640,1639
22,29745,416
22,29850,13737
22,30515,5278
22,30550,2751
22,30690,216
22,30760,763
22,30830,966
22,31250,437
22,31565,626
22,31705,3095
22,31915,17026
22,32020,543
22,32055,1125
22,32650,265
22,32755,22527
22,32930,8719
22,33210,262
22,33420,4430
22,33525,1933
22,33735,206
22,33875,1595
22,34015,742
22,35100,372
22,35870,2610
22,36045,414
22,36150,238
22,36255,31733
22,36885,209
22,37025,1650
22,37410,1256
22,37445,3106
22,37830,3950
22,37935,89
22,38075,4587
22,38092,1781
22,38285,4151
22,38355,9372
22,38670,4019
22,38775,1618
22,38985,420
22,39055,4165
22,39085,246
22,39475,63333
22,39545,2176
22,39650,332
22,39685,1228
22,39755,2066
22,40280,887
22,40735,121467
22,41050,2565
22,41155,79633
22,41400,3194
22,42800,821
22,43010,5408
22,43395,876
22,43920,108
22,44235,167
22,44655,1971
22,44690,1166
22,44900,2378
22,45040,1332
22,45460,117
22,45670,636
22,46370,240
22,46720,2914
22,47315,198
22,47560,871
22,48085,2817
22,48225,12999
22,48260,606
22,48365,4575
22,48400,1279
22,48470,2497
22,48610,825
22,48645,604
22,48750,4835
22,48925,508
22,49240,2816
22,49730,749
22,49870,497
22,49905,457
22,50010,957
22,50885,11248
22,51410,46616
22,51620,620
22,51690,196
22,51830,707
22,51970,935
22,52040,10873
22,52075,503
22,52320,597
22,52565,12
22,52740,64
22,53370,514
22,53510,484
22,53545,17195
22,53930,808
22,54035,27080
22,54175,2085
22,55000,364136
22,55105,4339
22,55420,202
22,55910,289
22,56295,271
22,56540,6437
22,56820,1371
22,57205,116
22,57450,1331
22,57590,868
22,57905,1297
22,58045,15390
22,58780,97
22,59165,634
22,59340,5636
22,59445,2648
22,60495,1470
22,60530,14034
22,60565,149
22,60670,878
22,60880,5998
22,60985,212
22,61055,607
22,61580,389
22,61615,7804
22,61790,4890
22,61825,1749
22,62105,689
22,62245,99
22,62770,510
22,63120,156
22,63645,6986
22,63680,3224
22,64100,220
22,64590,482
22,64660,3807
22,64765,539
22,64905,1316
22,65325,114
22,65710,183
22,66060,631
22,66165,891
22,66200,1459
22,66655,22233
22,67215,1517
22,67250,6733
22,67495,762
22,67600,5255
22,67880,252
22,68125,683
22,68475,8728
22,69455,143
22,70000,177959
22,70175,1079
22,70245,344
22,70385,110
22,70525,1415
22,70595,557
22,70630,797
22,70770,1006
22,70805,28510
22,71225,1572
22,71820,337
22,72170,120
22,72415,447
22,72485,4509
22,72800,129
22,73255,2365
22,73395,2535
22,73640,20400
22,73955,402
22,74060,3088
22,74690,5785
22,74760,447
22,75425,15646
22,75670,681
22,76615,305
22,76685,402
22,77490,695
22,77910,321
22,78470,3837
22,78540,468
22,78715,6167
22,78820,3103
22,78890,2942
22,79240,6394
22,79870,722
22,79940,487
22,80430,3289
22,80815,4663
22,80955,12535
22,81165,8148
22,81375,1616
22,82215,355
22,82460,3927
22,82495,4665
22,82565,748
22,83125,1730
22,83335,18002
22,83405,19968
22,83685,1609
23,02060,24793
23,02100,19102
23,02795,31628
23,03355,8844
23,03950,7069
23,04860,22367
23,06925,9646
23,09585,3126
23,10565,7431
23,21730,1300
23,23200,8711
23,27085,6159
23,30550,2613
23,38740,38404
23,55225,7431
23,60545,69104
23,60825,8677
23,63590,7031
23,64675,20960
23,65725,22251
23,71990,26840
23,80740,16823
23,82105,20564
24,00125,18006
24,00225,330
24,01600,40552
24,04000,565239
24,04250,181
24,04475,144
24,04625,458
24,05550,10490
24,06800,5346
24,06925,3265
24,07200,283
24,07850,9446
24,08625,3823
24,08775,57254
24,09500,3725
24,10225,162
24,10575,47
24,10900,8309
24,11400,149
24,12400,13176
24,13000,3952
24,14325,687
24,14950,4745
24,15400,1520
24,15925,6492
24,15950,746
24,16225,5590
24,16550,6015
24,16620,2866
24,16720,663
24,16730,791
24,16775,996
24,16787,2027
24,17050,104
24,17100,819
24,17600,370
24,18750,34187
24,18850,1555
24,20050,1298
24,20775,2486
24,21325,18751
24,22275,302
24,22600,4569
24,22725,4979
24,23025,5811
24,24200,64
24,24450,400
24,24475,17225
24,25425,1573
24,25600,46
24,25800,15968
24,26200,2959
24,27400,1489
24,27900,2804
24,28725,2593
24,30325,85793
24,30850,428
24,30900,6963
24,30950,5869
24,31100,852
24,31175,69563
24,31225,531
24,31250,114
24,31525,982
24,32500,6270
24,32900,276
24,33950,210
24,34525,958
24,34775,24360
24,35200,1925
24,36075,43553
24,36500,6395
24,36600,1557
24,37600,15032
24,37875,1105
24,37925,160
24,38500,106
24,39175,133
24,41125,2085
24,41250,20662
24,41500,4170
24,43100,1217
24,43500,2108
24,44450,293
24,45400,1764
24,45750,10878
24,45900,29400
24,46250,572
24,46475,4974
24,47525,485
24,47875,984
24,48775,82
24,49950,5527
24,50525,354
24,50965,931
24,51025,173
24,52425,5307
24,52475,478
24,52825,544
24,53625,1212
24,53800,2117
24,53875,9889
24,54275,8119
24,54875,1943
24,55400,13405
24,55650,1641
24,55925,1470
24,56300,2177
24,56375,575
24,56400,676
24,56450,4163
24,57650,1820
24,58225,6915
24,59450,600
24,61150,4480
24,62025,1637
24,62475,4401
24,62850,5720
24,63075,625
24,63225,25
24,63825,676
24,64000,3534
24,64500,190
24,64600,739
24,66000,1611
24,66275,2773
24,66635,7164
24,67400,1189
24,67675,67297
24,68600,292
24,69825,1061
24,69925,33159
24,70850,4456
24,70900,469
24,71600,564
24,71650,698
24,72900,3149
24,73075,2273
24,73350,1177
24,75650,514
24,76550,4412
24,76650,17464
24,76725,7400
24,77200,118
24,77825,6680
24,78575,1345
24,79350,953
24,79675,2379
24,79875,703
24,80600,272
24,81275,6610
24,81675,500
24,82750,1777
24,83100,20536
24,84950,977
24,85100,2086
24,86750,1174
25,00840,28406
25,01260,17303
25,01370,40277
25,02690,46654
25,03690,49709
25,05595,42318
25,07000,653833
25,07740,38490
25,08130,28818
25,09000,104890
25,11000,118214
25,13205,38319
25,13660,54838
25,19370,16031
25,21990,50318
25,23000,93840
25,23875,41579
25,24960,71875
25,25172,33125
25,25485,20974
25,26150,29959
25,27060,17628
25,29405,67415
25,30840,37628
25,34550,88172
25,35075,43627
25,37000,114296
25,37490,101241
25,37875,65133
25,38715,41179
25,39835,58744
25,40115,29357
25,40710,53455
25,45000,100695
25,45245,18731
25,45560,88415
25,46225,12483
25,46330,29370
25,46598,30943
25,52144,12315
25,52490,54056
25,53960,43076
25,55745,101597
25,56000,34487
25,56585,57954
25,59105,44744
25,62535,80407
25,63345,17880
25,67000,153672
25,69170,60412
25,72600,64477
25,73440,35256
25,76030,40509
25,77890,28424
25,78972,59114
25,81005,18319
25,81035,41647
25,82000,207621
26,00380,588
26,00440,20238
26,00620,120
26,00700,369
26,00860,779
26,00980,7329
26,01180,4125
26,01260,5162
26,01300,219
26,01380,27528
26,01540,9364
26,01660,2847
26,01740,10130
26,01800,124
26,03000,119381
26,03200,225
26,03520,1669
26,03740,511
26,03880,960
26,04080,2044
26,04105,25597
26,04120,961
26,04160,850
26,04740,2977
26,04940,990
26,05080,479
26,05140,1977
26,05320,1922
26,05500,911
26,05580,409
26,05660,336
26,05920,52175
26,06020,32082
26,06460,337
26,06660,1170
26,06900,5972
26,06980,1038
26,07020,3904
26,07060,1338
26,07520,8875
26,07580,558
26,07660,14934
26,07860,1790
26,07960,1779
26,08100,310
26,08160,10390
26,08300,7912
26,08460,1085
26,08540,1540
26,08640,21434
26,09000,3263
26,09180,4377
26,09220,516
26,09820,3831
26,09840,376
26,10160,1263
26,10180,200
26,10580,2053
26,10620,7958
26,10760,560
26,10860,2272
26,11000,1387
26,11180,1295
26,11400,4191
26,11480,772
26,11800,302
26,11920,760
26,12060,29376
26,12260,528
26,12320,10430
26,12480,1775
26,12580,679
26,12760,516
26,13140,1968
26,13220,2337
26,13400,177
26,13420,4272
26,13600,1123
26,13620,500
26,13760,644
26,13820,320
26,13860,818
26,13880,2487
26,13900,1718
26,14200,3671
26,14260,413
26,14320,8354
26,14400,977
26,14460,1321
26,14780,2347
26,14820,9242
26,14940,216
26,15000,4847
26,15020,5364
26,15140,2412
26,15920,3278
26,16140,399
26,16160,11176
26,16280,316
26,16420,309
26,16440,739
26,16480,2487
26,16620,2471
26,17020,14439
26,17100,1269
26,17320,1424
26,17360,1198
26,17460,712
26,17740,1084
26,17840,1990
26,18020,4846
26,18040,193
26,18080,205
26,18300,3022
26,18920,2296
26,19140,1612
26,19420,294
26,19560,203
26,19780,516
26,19880,5056
26,21000,105811
26,21020,60872
26,21040,1660
26,21100,878
26,21180,889
26,21780,262
26,22000,633218
26,22120,4779
26,22160,4509
26,22380,1170
26,22740,1411
26,22880,5673
26,23140,1031
26,23380,5980
26,23500,3470
26,23560,105
26,23980,11429
26,24020,2250
26,24060,421
26,24120,48528
26,24290,33676
26,24420,2680
26,24540,5165
26,24580,547
26,24740,8941
26,25000,1254
26,25040,1290
26,25180,315
26,25320,1594
26,25360,786
26,25420,361
26,25780,942
26,25940,236
26,25980,358
26,26360,12343
26,26420,3304
26,26460,412
26,26640,1765
26,27080,526
26,27380,11391
26,27440,82528
26,27500,896
26,27740,1739
26,27760,11863
26,27880,19083
26,27960,2931
26,28000,469
26,28360,10289
26,29000,79661
26,29200,8243
26,29660,85
26,29940,182
26,30040,1230
26,30060,2931
26,30200,5163
26,30260,1277
26,30340,3121
26,30420,14434
26,30580,550
26,30600,150
26,30700,4595
26,31000,1153
26,31160,320
26,31180,318
26,31200,374
26,31260,2059
26,31300,527
26,31380,187
26,31420,26325
26,31720,4374
26,32020,4873
26,32300,5237
26,32320,3117
26,32640,842
26,32980,2019
26,33260,286
26,33280,7925
26,33340,11002
26,33420,7784
